gene_name,cell_type,region1,region2,ttest_p,wilcoxon_p,ks_p
Add1,Astrocytes,0,2,0.2737924282749671,0.983352233210073,0.9977246539791553
Add1,Astrocytes,1,2,0.8259852342184125,0.7985939509296014,0.9999996508930398
Add1,Granule,0,1,0.20351413563005183,0.2699254470568804,0.7416905602377535
Add1,Oligodendrocytes,0,2,0.8444625336439304,0.6697096715973644,0.9999977137220668
Add3,Astrocytes,0,1,0.6921304555055683,0.8312795182947085,0.9998692056211439
Add3,Astrocytes,0,2,0.5756095361317937,0.6811926878026927,0.9999730236336226
Add3,Astrocytes,1,2,0.7884699289656008,0.5619383501455251,0.9955369552487872
Add3,Bergmann,0,1,0.48501682396352097,0.3888103009035494,0.807171408823395
Add3,Granule,0,1,0.30833336663110733,0.9622529899607439,0.9401261574093899
Add3,Oligodendrocytes,0,2,0.5976391957900697,0.6703985598223707,0.9914757998589364
Adgrb1,Astrocytes,0,1,0.9828190398166083,0.896790016679748,0.9999999999859912
Adgrb1,MLI1,1,3,0.6888746987874026,0.7931214407837841,0.999983821981349
Adgrb1,MLI2,1,3,0.7641068811820041,0.6427642636385689,0.9990105604350097
Adgrb3,Astrocytes,0,1,0.0010757933396493091,0.060962432960935085,0.18467042401057285
Adgrb3,Astrocytes,0,2,0.3971238018689758,0.9970401890301785,0.9333849284265716
Adgrb3,Astrocytes,1,2,0.00014607458278340606,0.11774601005256488,0.1676943125898775
Adgrb3,Granule,0,1,0.8700599913973868,0.4999956644208454,0.9498771306953678
Adgrb3,MLI1,1,3,0.5447864650682985,0.8638617936132739,0.9850493040614449
Adgrb3,Oligodendrocytes,0,2,0.03242213840012447,0.16098766045881818,0.48507911132830794
Adgrb3,Purkinje,0,1,0.025175927663170075,0.12730255732713863,0.19486683956784065
Adgrl1,Astrocytes,0,1,0.5612169273176403,0.9940488333716581,0.9999999999606876
Adgrl1,Granule,0,1,0.4454522300550323,0.32317060773985695,0.7671318481346422
Adgrl1,MLI1,1,3,0.2654339350946424,0.42960738265453724,0.9660826022981166
Adgrl3,Astrocytes,0,1,0.6738984967924057,0.7506308650050552,0.9999999994948223
Adgrl3,Astrocytes,0,2,0.7688158487538505,0.6210931057212612,0.9989436422853881
Adgrl3,Astrocytes,1,2,0.500819382062903,0.8379110187997523,0.9972157451738599
Adgrl3,Granule,0,1,8.900591083602642e-07,0.14889400764871913,0.40547473772096454
Adgrl3,MLI1,1,3,0.9425572349618534,0.5279191036668445,0.9628522448064248
Adh5,Oligodendrocytes,0,2,0.6912481416667955,0.7700607441456577,0.9972147504827634
Adi1,Oligodendrocytes,0,2,0.35199138511847405,0.632598650000946,0.999979681221779
Adipor1,Oligodendrocytes,0,2,0.49173375953898646,0.9874281202614966,0.9999999695290864
Adipor2,Oligodendrocytes,0,2,0.8769948613667624,0.5042684665510908,0.9788001942105973
Adk,Astrocytes,0,1,0.03322260899381692,0.32627900092071727,0.8838189187633626
Adk,Oligodendrocytes,0,2,0.32961250687215826,0.9542615432288228,0.9999989168824364
Ado,Oligodendrocytes,0,2,0.9486714197446715,0.6724668859651532,0.9999984509692379
Adora1,Granule,0,1,0.6601359140869343,0.666837797981681,0.9999954108482983
Adora1,Oligodendrocytes,0,2,0.5360553451206072,0.644307241953996,0.9997523308244454
Adrbk1,Granule,0,1,0.9488610257766461,0.695031993662021,0.9999996641591453
Adrbk2,Astrocytes,0,2,0.8598047214479267,0.7374339259151967,0.999999973784844
Adrbk2,Granule,0,1,0.9985193621172219,0.9092928317277074,0.9999999999977415
Adss,Granule,0,1,0.26065394074454845,0.7043172117968131,0.9999999893881898
Adssl1,Oligodendrocytes,0,2,0.02183458519733651,0.7041326965158423,0.6734854134985154
Aebp2,Granule,0,1,0.6525137271618732,0.8089222369359027,0.9999999999996498
Aes,Astrocytes,0,1,0.1193875017653181,0.3543512873465252,0.9115028880035236
Aes,Granule,0,1,0.9495697585844685,0.5605985936770916,0.9901691304497997
Aes,MLI1,1,3,0.9171320121388246,0.8763541842128845,0.9999999999999976
Aes,Oligodendrocytes,0,2,0.7265341243134626,0.21634436072836294,0.5702047821519385
Aff4,Astrocytes,0,1,0.5410566968432198,0.8985863464258121,0.9998355563342441
Aff4,Granule,0,1,0.30127523809169415,0.47731531477547395,0.987330187859878
Aff4,MLI1,1,3,0.5092860517082424,0.9227503204688162,0.9999983002925046
Aff4,Oligodendrocytes,0,2,0.3016185531763021,0.3351921860995708,0.8787172899890383
Afg3l2,Granule,0,1,0.4783355859196583,0.7861416389238314,0.9999999999785769
Aftph,Granule,0,1,0.9592142491855378,0.9330492663736716,0.999999999999846
Aftph,MLI1,1,3,0.7457995949153786,0.7704463047534227,0.9999903268000613
Aftph,Oligodendrocytes,0,2,0.31951565617984895,0.6735019804846671,0.9999998008871742
Agap1,Astrocytes,0,1,0.15461593270484442,0.6771225596425995,0.9999559835150963
Agap1,Granule,0,1,0.06788526707524659,0.5118446682217838,0.4228904814957861
Agap1,Oligodendrocytes,0,2,0.7506022441207725,0.4881116833072169,0.9803797870316666
Agap2,Granule,0,1,0.8376338772055577,0.9320149817793987,1.0
Agap3,Astrocytes,0,1,0.9900003581604345,0.8842310258383267,0.99999999999485
Agap3,Granule,0,1,0.26781298187344044,0.4544485518606848,0.983483054596558
Agap3,Oligodendrocytes,0,2,0.7563714120601477,0.7292037236564701,0.9999999788887377
Agfg1,Granule,0,1,0.2719720175448524,0.5622993412840892,0.9993403787468195
Aggf1,Granule,0,1,0.45416488274636113,0.9359646709362468,0.9999858371827985
Ago2,Astrocytes,0,1,0.9610944228200111,0.99974125123025,1.0
Ago3,Granule,0,1,0.9386072983993751,0.9010944252032931,1.0
Ago3,Oligodendrocytes,0,2,0.2800918043238898,0.9217995684077778,0.9999713048921677
Agpat3,Astrocytes,0,1,0.15628407287329682,0.40606405704406634,0.8686071589135971
Agpat3,Granule,0,1,0.7693237433767406,0.7607333683410193,0.9999999375805075
Agpat3,MLI1,1,3,0.9312461875413883,0.9091109714511072,0.9999999999969897
Agpat3,Oligodendrocytes,0,2,0.10111270578031105,0.5993441199333864,0.999722957293717
Agpat4,Oligodendrocytes,0,2,0.046220819894539335,0.7539691540110361,0.16272242948827673
Agpat5,Astrocytes,0,1,0.010004077979216609,0.24963272634306932,0.6521164325662694
Agpat5,Granule,0,1,0.0037790680574027622,0.15908773306890878,0.4838677974630203
Agpat6,Granule,0,1,0.2671841322726823,0.551684424842247,0.9992259820337848
Agt,Astrocytes,0,2,0.06473575890587076,0.33063395608013735,0.7695552656338746
Agt,Oligodendrocytes,0,2,0.9974409974686493,0.8018050908473656,1.0
Agtpbp1,Granule,0,1,0.40763415007303605,0.5901575341960814,0.9997337778486234
Agtpbp1,Oligodendrocytes,0,2,0.45998616009939775,0.3902959806646117,0.9476943309821051
Ahctf1,Granule,0,1,0.52464746185848,0.6990121255549194,0.9999996249548962
Ahcyl1,Astrocytes,0,1,0.04011572891529268,0.10540479087738522,0.12209265855057984
Ahcyl1,Astrocytes,0,2,0.9588411725773968,0.5868174740285412,0.9975387507776894
Ahcyl1,Astrocytes,1,2,0.0887129553808549,0.05882019640110085,0.10271230155771234
Ahcyl1,Bergmann,0,1,0.8768560999533102,0.8619755391416728,0.9542663496374142
Ahcyl1,Granule,0,1,1.4590349047065081e-05,0.0062866850831988005,0.00951280556684907
Ahcyl1,MLI1,1,3,0.00045725504671146954,0.03486040107682173,0.07407636349113185
Ahcyl1,MLI2,1,3,0.121487979035742,0.33829702444911536,0.8038005901272851
Ahcyl1,Oligodendrocytes,0,2,0.10872698600509356,0.15619443592771448,0.43533263820206336
Ahcyl1,Purkinje,0,1,0.8676444569286974,0.9751149935073441,0.9998120672380921
Ahcyl2,Astrocytes,0,1,0.9284621178874706,0.9083466854421705,0.9999999999998406
Ahcyl2,Granule,0,1,0.08694738927893915,0.5398387496958925,0.9978016254707074
Ahcyl2,MLI1,1,3,0.22075324135123361,0.7873506275723078,0.9977188657526931
Ahdc1,Granule,0,1,0.8655107921004067,0.8135230043025037,1.0
Ahi1,Granule,0,1,0.7764722965563607,0.8686940113448678,0.9999838756442968
Aifm1,Granule,0,1,0.06294469069246135,0.48225298335109834,0.9906706858554133
Aifm3,Granule,0,1,0.16434150742357062,0.7848988847399244,0.8741321460666752
Aig1,Granule,0,1,0.32951578501957224,0.7160300152512485,0.9959366421004129
Aig1,Oligodendrocytes,0,2,0.31334931907141916,0.754447995280932,0.9883856949407196
Aimp1,Granule,0,1,0.8257106907394579,0.8212562953922313,0.9999999930731702
Aimp1,Oligodendrocytes,0,2,0.7456560540164986,0.8197639199024569,0.9999999999999997
Aip,Granule,0,1,0.9450278887347195,0.9221169865602127,1.0
Aip,Oligodendrocytes,0,2,0.8432291100891156,0.847185975488301,0.9999999999999997
Airn,Granule,0,1,0.6480316248903742,0.8141195917769387,0.9999999953966764
Ak1,Granule,0,1,0.3450623709144124,0.48892489272395423,0.9929532780721386
Ak1,MLI1,1,3,0.7569083806329674,0.9613297697238885,0.9999999999999994
Ak3,Granule,0,1,0.00014211373200193257,0.18669751746260044,0.5709578078794063
Ak3,Oligodendrocytes,0,2,0.03378056263581332,0.4171724486895759,0.6863846668907597
Ak4,Granule,0,1,0.5852651440391169,0.9175634823798168,0.9999948291394506
Akap11,Astrocytes,0,1,0.3770817073560676,0.8181507572244728,0.9996010331505727
Akap11,Granule,0,1,0.801047779499317,0.6946824916394847,0.999974170074911
Akap11,MLI1,1,3,0.8642441183941453,0.970816630969518,0.9999999999999976
Akap11,Oligodendrocytes,0,2,0.6248458665153694,0.8047302720593743,0.9999999788887377
Akap12,Granule,0,1,0.8048886428215002,0.9292574554004909,1.0
Akap6,Granule,0,1,0.8020951053014995,0.8165376358396504,0.9999999999799152
Akap6,MLI1,1,3,0.15442586119278517,0.6606549744235375,0.9892259342580844
Akap6,Oligodendrocytes,0,2,0.3988701641593878,0.6518975283250132,0.9999989610870251
Akap7,Astrocytes,0,1,0.22701627382746853,0.6730937476477875,0.9999911872767917
Akap7,Granule,0,1,0.022354301695143613,0.2530502244490562,0.7085001388890195
Akap7,MLI1,1,3,0.03215573315606323,0.4478467943122936,0.6266871951912353
Akap7,Oligodendrocytes,0,2,0.49626727584212826,0.5386573241953657,0.9987279396674681
Akap8,Granule,0,1,0.3607173596589188,0.6858502633254613,0.9999712157732268
Akap8,Oligodendrocytes,0,2,0.6741150643847731,0.6940987458841266,0.9999999788887377
Akap8l,Astrocytes,0,2,0.4415211484804493,0.9331126595448215,0.9990516032905418
Akap8l,Granule,0,1,0.8937151009964879,0.804282310227655,1.0
Akap8l,MLI1,1,3,0.8658165947166998,0.6587398266097859,0.9996976239101738
Akap8l,Oligodendrocytes,0,2,0.285655363241012,0.5255221770577889,0.9979603809364311
Akap9,Astrocytes,0,1,0.34130261539832163,0.886023462717804,0.9994022796310291
Akap9,Granule,0,1,0.5667111262994625,0.9129032458233186,0.9995765187038843
Akap9,MLI1,1,3,0.5330445341314681,0.746296349148807,0.9996886299136287
Akap9,Oligodendrocytes,0,2,0.6405035413579986,0.6254386236450016,0.9999768296516437
Akirin2,Granule,0,1,0.7320141904403519,0.6283803248773128,0.9950708678824984
Akr1a1,Astrocytes,0,1,0.4071972093577647,0.7322533330659543,0.9968922326012909
Akr1a1,Granule,0,1,0.8896657070549985,0.559258358481876,0.9952537952672855
Akr1a1,MLI1,1,3,0.04651354473927232,0.3496241887183619,0.8650813665315102
Akr1a1,Oligodendrocytes,0,2,0.5055537126539564,0.39107880837584963,0.8934683527973345
Akr1a1,Purkinje,0,1,0.49342968488097627,0.5452355815085183,0.29309382390191313
Akt1,Granule,0,1,0.07270262606636527,0.4802893016335965,0.9934216360809106
Akt3,Astrocytes,0,1,0.4249900635580942,0.6158912002779262,0.9999422496937684
Akt3,Granule,0,1,0.9693711047696041,0.6363474070164508,0.9908049313412854
Akt3,MLI1,1,3,0.11862691621610633,0.6625723470479259,0.9875627061520271
Aktip,Granule,0,1,0.6965986017472372,0.9181266590049438,0.9999999198988668
Aktip,Oligodendrocytes,0,2,0.24981176341850064,0.9233011428995219,0.9999979251360578
Alas1,Granule,0,1,0.12584170090232163,0.5108432385786437,0.9970689114304444
Alcam,Astrocytes,0,1,0.00951942120893186,0.24870030805592946,0.7382282670425782
Alcam,Astrocytes,0,2,0.8153144918970341,0.6352412679811316,0.9998869814428798
Alcam,Astrocytes,1,2,0.04645973271271505,0.598954939393954,0.9994663000512509
Aldh1a1,Astrocytes,0,1,0.022204256953599594,0.2632201105268537,0.7385278495935299
Aldh1a1,Astrocytes,0,2,0.5726313989558032,0.8572195347026536,0.9915716737451934
Aldh1a1,Astrocytes,1,2,0.009876050449839992,0.44012097206365786,0.4091677115277103
Aldh1a1,Granule,0,1,0.8557512418963944,0.8300980545476342,1.0
Aldh1a1,MLI1,1,3,0.5574605519851777,0.9122562849805683,0.999999024121668
Aldh1a1,Oligodendrocytes,0,2,0.538266879169799,0.6703985598223707,0.9995204275198315
Aldh1l1,Astrocytes,0,1,0.6541815221580292,0.726891050413903,0.9999999994743167
Aldh1l1,Granule,0,1,0.01290808725948765,0.42268508657333914,0.9650597727152801
Aldh2,Astrocytes,0,1,0.5452459924667312,0.5333056771466662,0.9884964772183493
Aldh2,Granule,0,1,0.00915385799521913,0.36158382960026525,0.9324894993517863
Aldh6a1,Oligodendrocytes,0,2,0.5706868388777874,0.8278585263611165,0.999999999999963
Aldh7a1,Granule,0,1,0.06088349561779712,0.5042268521268615,0.993646489999399
Aldoa,Astrocytes,0,1,0.10720399225598465,0.1882886163785208,0.3693696019478753
Aldoa,Astrocytes,0,2,0.1447040046195002,0.04471270061657952,0.05792906147445371
Aldoa,Astrocytes,1,2,0.005327911656008677,0.0022859046817914623,0.0010595796508633083
Aldoa,Bergmann,0,1,0.9221864306667964,0.9580032085664332,0.9818929273335943
Aldoa,Granule,0,1,0.039370783192590575,0.02196513083977199,0.015704072021814786
Aldoa,Granule,0,2,0.39816021812754254,0.34025922268756337,0.5791563749718669
Aldoa,Granule,1,2,0.09756533287348954,0.06417020270636058,0.055752226996729354
Aldoa,MLI1,1,3,0.033181210891173804,0.04229180403803992,0.1204984412061822
Aldoa,MLI2,1,3,0.009151915574332297,0.007663027880569212,0.0026500248430395947
Aldoa,Oligodendrocytes,0,2,0.914604465366222,0.29001270821459735,0.3122710271853675
Aldoa,Purkinje,0,1,0.16708061073254807,0.13447388520578268,0.1264103890417618
Aldoc,Astrocytes,0,1,5.318914177815598e-21,3.3171655258187134e-19,1.5469384610425806e-18
Aldoc,Astrocytes,0,2,0.53811248942447,0.8710741913059357,0.3510908399363969
Aldoc,Astrocytes,0,3,0.014010237034435725,0.0499393440826202,0.05957765927826659
Aldoc,Astrocytes,1,2,4.394639917468826e-14,2.013684084589707e-12,1.237975192787106e-12
Aldoc,Astrocytes,1,3,0.0904401970765992,0.18958780861830604,0.2159115046457751
Aldoc,Astrocytes,2,3,0.05301996094954541,0.08375212599483839,0.24272660761854206
Aldoc,Bergmann,0,1,0.391286422392759,0.33811249030035284,0.3126403483379849
Aldoc,Bergmann,0,3,0.2253867555034688,0.23066542386769495,0.18761883335434892
Aldoc,Bergmann,1,3,0.36764747605527437,0.4324817099035,0.3393966491910872
Aldoc,Granule,0,1,8.802692788596046e-41,1.9152414047248379e-22,1.952842756389036e-23
Aldoc,Granule,0,2,0.04317161719756554,0.09286275568588599,0.2986593135568786
Aldoc,Granule,1,2,2.2194861658624252e-08,1.3788595243739232e-08,4.6928254135087015e-09
Aldoc,MLI1,1,3,9.750348459756591e-14,1.0025363532831838e-10,2.2038570454338083e-11
Aldoc,MLI2,1,3,0.0003471963642140315,0.0037023575045624364,0.010046030558343284
Aldoc,Oligodendrocytes,0,1,0.00079474404933764,0.003829887073697298,0.004715806410251955
Aldoc,Oligodendrocytes,0,2,0.3537918458375773,0.5764405032320148,0.3502765736987279
Aldoc,Oligodendrocytes,1,2,0.011772666674405047,0.0069927059077636335,0.001367439155001525
Aldoc,Purkinje,0,1,0.775253592720439,0.7798451691266948,0.9716291503902896
Aldoc,Purkinje,0,3,0.6517995450716534,0.5800694105200285,0.7665379390076724
Aldoc,Purkinje,1,3,0.7312965571145048,0.7131651345099592,0.8209195003735223
Aldoc,Fibroblast,1,3,0.08418289140216766,0.13708540386443838,0.5053394517527217
Alkbh6,Granule,0,1,0.11723033282073096,0.41064221090054953,0.9574499817889428
Alkbh7,Granule,0,1,0.846025992859533,0.7997711009371873,1.0
Als2,Granule,0,1,0.5445175177486478,0.9009383646012377,0.9999735674243033
Als2cl,Astrocytes,0,2,0.021333391577278482,0.5377267505355752,0.7353837796012245
Ambra1,Astrocytes,0,2,0.23901567140292898,0.8703439730161504,0.8876392661538939
Ambra1,Granule,0,1,0.5685717132366296,0.9568026708854006,0.9999999999037852
Amer2,Granule,0,1,0.7360678348162626,0.6696929466892895,0.9999996756985523
Amfr,Granule,0,1,0.6542656247917875,0.9799970474140018,1.0
Amfr,Oligodendrocytes,0,2,0.4474173134943523,0.9949710733036804,0.9999999999954542
Amigo1,Granule,0,1,0.36084333814250436,0.5267306676060586,0.9972999354124475
Amotl2,Granule,0,1,0.010523138014193606,0.44888003903499996,0.9827657481843463
Ampd2,Granule,0,1,0.9355371368174733,0.9700466482965794,1.0
Amph,Granule,0,1,0.6099331912922205,0.9900606418515796,0.9999799956841938
Anapc11,Astrocytes,0,1,0.37328428626407495,0.5572230296315224,0.960199910850376
Anapc11,Granule,0,1,0.12557301134626117,0.21209855726935745,0.5891762734492141
Anapc11,Oligodendrocytes,0,2,0.7428994669496198,0.4651795276669729,0.965951387725485
Anapc13,Astrocytes,0,1,0.3846512163739727,0.5166053645742226,0.9953740959324381
Anapc13,Granule,0,1,0.56365268748874,0.8543506908842406,0.9999592466370546
Anapc13,MLI1,1,3,0.5142686485796424,0.985230061499441,0.9999970244137525
Anapc13,Oligodendrocytes,0,2,0.7319642112060704,0.6773026072044095,0.9999957025579833
Anapc16,Granule,0,1,0.38508557598149484,0.5615018055984675,0.9996271416457967
Anapc16,Oligodendrocytes,0,2,0.21915046042970715,0.6345063715956007,0.9999573171929494
Anapc2,Oligodendrocytes,0,2,0.6858045637764487,0.6586115385281563,0.9998385627578378
Anapc5,Granule,0,1,0.7648276893785784,0.8605718666677689,1.0
Anapc5,Oligodendrocytes,0,2,0.08040348025348489,0.48524917187010097,0.9879852858148747
Angel2,Granule,0,1,0.7185417552824385,0.949533531259528,1.0
Ank,Astrocytes,0,1,0.16955354506588446,0.514510892251368,0.9933624775864938
Ank,Astrocytes,0,2,0.3817488420325452,0.9102854184558965,0.9649140465711054
Ank,Astrocytes,1,2,0.041439472540660764,0.6669597000594456,0.8823931008607119
Ank,Granule,0,1,0.24850439783071457,0.5105898745988031,0.9858874498685266
Ank,MLI1,1,3,0.8112403883264007,0.9339587544849886,0.9711148082337795
Ank,Oligodendrocytes,0,2,0.620289521123096,0.9085483664769008,0.999940469402351
Ank1,Astrocytes,0,1,0.9101901499326408,0.8098451717647959,0.9999999999999998
Ank1,Granule,0,1,0.7981712547633374,0.5223763406407067,0.9889420410891597
Ank2,Astrocytes,0,1,0.007459861555569994,0.018962698774648932,0.026911240759637592
Ank2,Astrocytes,0,2,0.7272180710357858,0.5294969885162428,0.9748594516175244
Ank2,Astrocytes,1,2,0.0074238313527479685,0.009378262693404414,0.007423683207334997
Ank2,Bergmann,0,1,0.10934366206114593,0.1699108068379268,0.2560919700780303
Ank2,Bergmann,0,3,0.40192443145436263,0.30152117130163514,0.5340502037969795
Ank2,Bergmann,1,3,0.013305231566111688,0.013690621530718207,0.022704781514254962
Ank2,Granule,0,1,0.10433145923704,0.08764501083558754,0.15184619875184324
Ank2,Granule,0,2,0.18534071483943926,0.9685101170437244,0.8252909987772754
Ank2,Granule,1,2,0.6524367906831815,0.49911373594220887,0.7799785901030666
Ank2,MLI1,1,3,0.18768910170796196,0.19260123532873263,0.4083879307781968
Ank2,MLI2,1,3,0.9471153866425099,0.8367601746565546,0.9980183293891192
Ank2,Oligodendrocytes,0,2,0.06812928065789933,0.010974119665829144,0.0074936063773778675
Ank2,Purkinje,0,1,0.23046356058891923,0.4640852166206013,0.8096657183975889
Ank3,Astrocytes,0,1,0.04555372946957171,0.42369222431389264,0.980088932350653
Ank3,Granule,0,1,0.6875536049502751,0.9183300384524162,0.9986868457702073
Ank3,Granule,0,2,0.961718315269437,0.5780073636772092,0.9288990854422882
Ank3,Granule,1,2,0.8954297950294763,0.6324449978493988,0.9068936013465195
Ank3,MLI1,1,3,0.8554294808713929,0.7573357719677685,0.9999999933397844
Ank3,Oligodendrocytes,0,2,0.17658378648350864,0.826999124153403,0.5519751821691744
Ankhd1,Astrocytes,0,1,0.2311050064802693,0.5140925281064892,0.9969285995819452
Ankhd1,Granule,0,1,0.6330437628067257,0.65848681357301,0.999989849479479
Ankhd1,Oligodendrocytes,0,2,0.6348533620053818,0.9094227025242893,0.999999999999963
Ankib1,MLI1,1,3,0.14053383104390174,0.7917625699482265,0.9911313743628055
Ankib1,Oligodendrocytes,0,2,0.4025091161314477,0.9839084190271429,0.9996487734271855
Ankrd11,Astrocytes,0,1,0.9547328211747286,0.9477701051235672,0.9999999999999999
Ankrd11,Astrocytes,0,2,0.9228734572401392,0.8437715747991228,0.9999999999950597
